숫자0부터 시작,시/도속성,지역속성,분류,가게명칭,위도,경도,주소,가게 전화,운영시간,예상 소요시간,사진폴더 이름,설명, #해시태그 5가지
S190530000149,1,1311,1000,평화의공원,37.5623116,126.8951046,서울 마포구 상암동 1535,정보없음,매일 00:00 - 24:00,60,011311_평화의공원,억새풀도 유명하지만 튤립 또한 유명한 평화의 공원! 가끔 열리는 단거리 마라톤 대회도 있으니 관심 있다면 참가해 보길 바란다.,박람회 생태공원 억새풀 평화로운 피크닉
S190530000150,1,1312,1000,홍익문화공원,37.552255,126.9232919,서울 마포구 서교동 359,정보없음,정보없음,20,011312_홍익문화공원,홍대 놀이터라고 불리우는 그 곳이다. 매주 일요일 1시부터 6시 까지 프리마켓이 열리니 지나가다가 구경가는 것도 좋다.,프리마켓 벽화거리 공원 아담한 데이트
S190530000151,1,2135,1000,효창공원,37.5450482,126.9603142,서울 용산구 효창동 255,정보없음,정보없음,60,012135_효창공원,역사 깊은 공원. 역사 공부도 할 수 있고 자연적으로 자라난 푸르른 식물이 유독 많다는 효창 공원이다.,공원 산책로 단풍 역사공부 숙연한 휴식
S190530000152,1,2441,1000,훈련원공원,37.5672983,127.0037006,서울 중구 을지로5가 40-3 훈련원공원,02-2268-5810,정보없음,40,012441_훈련원공원,조선시대에 병사들의 훈련을 담당하던 곳으로 스케이트 타기에 적합한 공원이다. ,스케이트보드 공원 재래시장 활기찬 휴식
S190530000157,1,2335,1000,광화문광장,37.5740339,126.976775,서울 종로구 세종로 1-68,02-120,정보없음,60,012335_광화문광장,"청계천으로 흐르는 역사물길과 창의와 실용을 대표하는 세종대왕 동상을 볼 수 있는 곳이며, 다양한 행사가 열리니 이색데이트로 제격이다.",한복체험 워터슬라이드 차없는거리 화려한 공연
S190530000158,1,2471,1000,남산공원백범광장,37.5566746,126.981124,서울 중구 회현동1가,정보없음,정보없음,60,012471_남산공원백범광장,둘레길을 걷다보면 보이는 남산공원 백범광장이다. 여유롭게 커피 한 잔을 들고 걷다보면 어느새 마음이 편안해져 있을 것이다.,공원 성곽길 산책로 평화로운 데이트
S190530000159,1,2465,1000,서울광장,37.5663797,126.9777154,서울 중구 태평로1가 31,02-120,정보없음,40,012465_서울광장,2002년 월드컵을 계기로 조성된 공간이다. 춤추는 바닥분수는 4월부터 10월 말까지 운영한다.,스케이트장 박람회 바닥분수 재미있는 가을축제
S190530000160,1,2025,1000,여의도물빛광장,37.5308289,126.9286594,서울 영등포구 여의도동 8,정보없음,매일 08:00 - 21:00,60,012025_여의도물빛광장,이름 그대로 물놀이를 할 수 있고 예쁜 야경으로 빛이 나는 물빛광장이다. 밤도깨비야시장은 매주 금~토 18시부터 23시까지 열린다.,시민공원 야시장 재래시장 재미있는 데이트
S190530000161,1,1616,1000,왕십리광장,37.5612515,127.036774,서울 성동구 행당동,정보없음,정보없음,30,011616_왕십리광장,사랑의 시계탑이 명물인 왕십리역광장이다. 김소월 시비가 세워져 있으니 시도 음미해보는 여유를 만끽할 수 있다.,바닥분수 공원 산책 평화로운 데이트
S190530000162,1,2334,1000,청계광장,37.5692289,126.9779139,서울 종로구 서린동 14-1,02-2290-7111,정보없음,60,012334_청계광장,2005년 3월 청계천 복원 사업 때 청계천의 시작 지점인 세종로 동아일보사 앞 광장을 청계광장이라고 한다. ,야경 플리마켓 공연 재미있는 사진찍기
S190530000163,1,1805,1000,평화의광장,37.5187098,127.1169018,서울 송파구 방이동,정보없음,정보없음,40,011805_평화의광장,거대한 평화의 문이 솓아 잇고 그 주변을 근엄한 장승들이 지키고 있으니 평화를 느끼고 싶다면 올림픽공원 평화의 광장이 딱이다.,광장 플리마켓 캠페인 심플한 데이트
S190530000164,1,2211,1000,북한산둘레길,37.6424872,126.9411653,서울 은평구 진관동 132-28,정보없음,정보없음,90,012211_북한산둘레길,"북한산 둘레길은 다양한 구간으로 이루어져 있다. 은평구 진관동은 그중 9, 10구간에 해당한다. ",둘레길 산책로 백숙 편안한 등산
S190530000172,1,2335,1000,경복궁,37.579617,126.977041,서울 종로구 세종로 1-91 경복궁,02-3700-3900,1월 ~ 2월 09:00~17:00(입장마감은 16:00) / 3월 ~ 5월 09:00~18:00(입장마감은 17:00) / 6월 ~ 8월 09:00~18:30(입장마감은 17:30) / 9월 ~ 10월 09:00~18:00(입장마감은 17:00) / 11월 ~ 12월 09:00~17:00(입장마감은 16:00) / 화요일 휴무,60,012335_경복궁,풍수지리설에 입각하여 창건된 조선시대의 정궁으로 임진왜란 때 전소된 후 고종 대 중건되어 잠시 궁궐로 사용된 곳이다. ,궁궐 한복체험 공연 고즈넉한 이색고궁데이트
S190530000173,1,2343,1000,경희궁,37.5698354,126.9713165,서울 종로구 신문로2가 1-2,02-724-0274,매일 09:00 - 18:00 / 매주 월요일 휴무,60,012343_경희궁,원래 경덕궁으로 불렸고 창건 때는 유사시 이용되는 이궁으로 지어졌으나 여러 임금들이 이 궁에서 정사를 보았기 때문에 중요시 된 곳이다.,궁궐 미술관 박물관 고즈넉한 이색고궁데이트
S190530000174,1,2454,1000,덕수궁,37.5658049,126.9751461,서울 중구 정동 5-1 덕수궁,02-771-9951,매일 09:00 - 20:00 / 월요일 휴무,60,012454_덕수궁,성종의 형 월산대군의 집터 였던 곳. 임진왜란 때 선조가 임시거처로 사용하면서 궁으로 이용되었고 고종 말년에 역사적 사건의 무대로 활용된 곳이다. ,궁궐 돌담길 미술관 고즈넉한 이색고궁데이트
S190530000175,1,2351,1000,운현궁,37.576034,126.987052,서울 종로구 운니동 114-10 운현궁,02-766-9090,매일 09:00 - 18:00 / 월요일 휴무 (공휴일이 월요일일 경우 정상 개장),60,012351_운현궁,흥선대원군의 사가이며 다도체험을 할 수 있는 곳이다. 비 오는 날 간다면 찻잔을 손에 들고 처마 밑에서 운치를 즐길 수 있다.,궁궐 다도체험 전통혼례 소소한 이색고궁데이트
S190530000176,1,2350,1000,창경궁,37.5787708,126.9948698,서울 종로구 와룡동 2-1 창경궁,02-762-4868,"매일 09:00 - 21:00 / 월요일 휴무 (매표, 입장시간 20시까지)",60,012350_창경궁,창경궁과 종묘는 율곡로라는 육교로 연결되어 있으므로 종묘관람과 함께 데이트 코스에 넣기에 제격이다.,궁궐 단풍구경 야경투어 고즈넉한 이색고궁데이트
S190530000177,1,1903,1000,계남근린공원,37.5166014,126.8638714,서울 양천구 신정3동,02-2620-3570,정보없음,60,011903_계남근린공원,"계곡, 연못, 습지와 같이 자연을 만끽할 수 있으며 넓은 배드민턴 장이 있으니 배드민턴이 취미인 커플이라면 천국이 따로 없다.",공원 둘레길 숲속도서관 소소한힐링 등산데이트
S190530000178,1,703,1000,고척근린공원,37.5056233,126.8523446,서울 구로구 고척동 산9-14,정보없음,정보없음,60,010703_고척근린공원,고척에는 스카이돔 말고 근린공원이 있다. 공연 관람까지 시간이 붕 뜬다면 이곳 고척근린공원과 고척도서관이 딱이다.,공원 산책길 산책로 이국적 단풍구경
S190530000179,1,209,1000,광나루자전거공원,37.5451233,127.1190397,서울 강동구 천호동 483-8,02-120,정보없음,60,010209_광나루자전거공원,국내 최초 자전거 레이싱 경기장을 갖춘 공원으로 낭만적인 자전거 데이트를 꿈꾼다면 광나루 자전거공원으로 오면 된다.,레이싱경기장 레일바이크 자전거대여 예쁜경치 자전거데이트
S190530000180,1,704,1000,구로거리공원,37.4951854,126.8820641,서울 구로구 구로동,정보없음,정보없음,40,010704_구로거리공원,"벚꽃축제 단풍축제가 열리고,전통 축제들이 종종 열린다. 낮과는 달리 가로등이 켜진 밤의 매력이 있는 구로공원이다. ",공원 산책길 벚꽃구경 소소한 일상적인데이트
S190530000181,1,2322,1000,낙산공원,37.5807709,127.0064081,서울 종로구 동숭동 산2-10,02-743-7985,매일 00:00 - 24:00,60,012322_낙산공원,풍수지리상 북안산의 좌청룡에 해당하는 산. 도심 속 성곽에서 아름다운 야경을 볼 수 있는 곳으로 손꼽힌다.,성곽길 산책로 벽화마을 야경투어 대학로데이트
S190530000182,1,1204,1000,노들나루공원,37.513416,126.952213,서울 동작구 본동 258-1,정보없음,정보없음,40,011204_노들나루공원,아는 사람만 안다는 숨겨진 여의도 불꽃 축제의 명당이다. ,공원 축구장 불꽃축제 밤산책 소소한데이트
S190530000183,1,902,1000,노원마들스타디움,37.6748028,127.0730618,서울 노원구 상계동,정보없음,정보없음,30,010902_노원마들스타디움,노원미래과학축제가 열리는 곳이며 K3리그의 요람으로 축구를 정말로 좋아하는 사람만 알 수 있는 곳이다. ,공원 축구장 K3리그 과학축제 산책데이트
S190530000184,1,2366,1000,동대문성곽공원,37.5719236,127.0090775,서울 종로구 종로6가 70,정보없음,정보없음,60,012366_동대문성곽공원,낙산공원과 서울 성곽길로 이어진 곳으로 아니나 다를까 아름다운 야경을 감상할 수 있는 곳이다.,공원 성곽길 야경 고즈넉한 데이트
S190530000185,1,2322,1000,마로니에공원,37.5809616,127.002409,서울 종로구 동숭동 1-119,02-2148-4158,매일 00:00 - 24:00,40,012322_마로니에공원,이곳이 바로 대학로 3대장 중 한 곳. 홍대에서만 길거리 공연을 볼 수 있는 것이 아니다. 마로니에 공원에서도 버스킹을 즐길 수 있다. ,공원 벽화마을 공연 재미있는 나들이
S190530000186,1,2012,1000,문래근린공원,37.515382,126.8936722,서울 영등포구 문래동3가 66,02-2670-3755,정보없음,60,012012_문래근린공원,일명 박정희 벙커라 알려진 지하공간이 있는 공원이다. 5.16군사 정변의 발상지인 근현대사 공부엔 딱이다.,공원 산책 공연 역사적인장소 데이트
S190530000187,1,1208,1000,보라매공원,37.4932342,126.9197115,서울 동작구 신대방동 395,02-2181-1196,매일 00:00 - 24:00,60,011208_보라매공원,보라매라는 이름답게 과거 공군사관학교로 쓰이던 곳으로 서울의 산책하기 좋은 곳으로 꼽히는 장소이다.,음악분수대 산책로 분수쇼 화려한 단풍구경
S190530000188,1,1201,1000,사육신공원,37.5136948,126.9488514,서울 동작구 노량진동 152-3 사육신묘지공,02-813-2130,평일 09:00 - 18:00,60,011201_사육신공원,정확한 명칭은 사육신묘지공원으로 사육신 분들을 기리며 조용하게 산책하기 좋은 곳이다.,시민공원 야경 역사적인 성스러운 가을축제
S190530000189,1,2332,1000,사직공원,37.5757557,126.9676092,서울 종로구 사직동 1-44,정보없음,정보없음,60,012332_사직공원,종로도서관과 시립어린이도서관이 들어서 있으며 이이와 신사임당의 동상이 있으니 광화문의 이순신 장군 동상을 봤다면 이 곳도 들리길 바란다.,공원 도서관 성곽길 산책 나들이
S190530000190,1,2333,1000,삼청공원,37.5903931,126.9859125,서울 종로구 삼청동 산2-1 삼청공관리실,정보없음,정보없음,60,012333_삼청공원,이 공원의 이름은 도교에서 유래됐다. 삼청이란 신선이 사는 세 궁전인데 직접 와서 거닐다보면 왜 그렇게 지어진지 이해가 될 것이다.,성곽길 도서관 생태공원 소소한 등산데이트
S190530000191,1,1504,1000,서리풀공원,37.4880346,127.0037151,서울 서초구 서초동 산165-4,02-2155-6861,정보없음,60,011504_서리풀공원,몽마르뜨공원과 함께 서래마을을 대표하는 서리풀근린공원으로 철쭉이 멋드러지게 피어있다.,공원 산책로 철쭉 쾌적한 등산
S190530000192,1,2423,1000,서울로7017,37.5578427,126.9713195,서울 중구 봉래동2가 122-16,정보없음,매일 00:00 - 24:00,50,012423_서울로7017,길게 늘어선 고가도로 위의 많은 원형화분. 낮에는 도심 속의 자연 밤에는 예쁜 조명으로 덮여 있는 아름다운 고가 산책로이다. ,시민공원 산책로 예쁜조명 야경투어 재래시장
S190530000193,1,1609,1000,서울숲공원,37.5485351,127.043247,서울 성동구 성수동1가 685-1,02-460-2905,매일 00:00 - 24:00 / 연중무휴.,60,011609_서울숲공원,2호선을 타면 항상 보이는 뚝섬. 그 뚝섬의 명물 서울숲이다. 사진작가들이 출사를 많이 오는 곳으로 인생샷을 건지기 좋은 곳이다.,자전거대여 바닥분수 단풍구경 화려한 산책길
S190530000194,1,2024,1000,선유도공원,37.5433814,126.8996992,서울 영등포구 양화동 95,02-2631-9368,정보없음,60,012024_선유도공원,양화대교 아래에 있는 재활용 생태공원. 자이언티의 노래인 양화대교를 들으며 밤에 거닐면 세상 감성이 폭발한다.,시민공원 생태공원 커플자전거 감성적인 사진찍기
S190530000195,1,304,1000,솔밭근린공원,37.6529415,127.0117416,서울 강북구 우이동 80 솔밭공 관리실및화장실,02-901-6939,정보없음,40,010304_솔밭근린공원,북한산 둘레길 코스의 일부인 솔밭근린공원. 우이동에서 데이트 한다면 손잡고 거닐기에 좋은 데이트 코스이다.,둘레길 국립공원 산책로 고요한 힐링데이트
S190530000196,1,1811,1000,아시아공원,37.510097,127.0760185,서울 송파구 잠실동 84,02-412-0270,정보없음,50,011811_아시아공원,드넓은 잔디광장과 야외공연장. 이 두개면 환상적인 데이트 장소가 아닐까 싶다. 거기다가 낭만적으로 떨어지는 낙엽은 금상첨화이다.,공원 산책로 단풍구경 평화로운 잔디광장
S190530000197,1,1506,1000,양재근린공원,37.4716678,127.0427486,서울 서초구 양재동 311,정보없음,정보없음,30,011506_양재근린공원,양재 시민의 숲 근처 가벼운 산책로에 알맞은 곳이다. 바로 옆에 있는 언남중고등학교는 학창시절을 떠오르게 한다.,공원 산책로 벚꽃길 바닥분수 꽃시장
S190530000198,1,1903,1000,양천공원,37.5169831,126.8643707,서울 양천구 신정6동,정보없음,정보없음,40,011903_양천공원,양천근린공원으로도 불리며 울창한 목련과 소나무 그리고 은행나무를 따라 조깅을 할 수 있도록 트랙이 만들어져 있다.,공원 플리마켓 시장 재미있는 나들이
