73,* 한줄평 : 40여년 업력의 대한민국 최대규모 기사식당1. 1982년 개업한 300여석의 기사식당으로 4층 건물과 주차타워를 보유한 대한민국 최대규모를 자랑한다. 그렇다고 이 집을 소울 없는 기업형 레스토랑으로 분류하기엔 몹시 섭섭하다.2. 여전히 창업주 혹은 직계 가족이 카운터를 지키고 기사분들이 제대로 된 식사를 할 수 있도록 꼼꼼하게 관리를 하신다. 식사 계산 후 창업주로 추정되는 나이 지긋한 여사님께서 요구르트를 주시며 맛있게 먹었냐며 여쭤보시는데 잘 되는 식당의 주인장은 어때야 하는지 느낄 수 있었다.3. 주차의 편리성과 가성비 좋은 식사 메뉴 등으로 수요층이 일반 대중으로까지 확대된 것이 기사식당의 특징이라 할 수 있는데 아직도 이 집의 주된 소비 계층은 기사님들이시다. 4. 손님이 붐비는 식사 시간에는 주로 혼밥을 하시는 기사님들을 1층에, 가족단위 손님들은 2층으로 안내하는데 재미있는 것이 1층은 선지국을 가져다주고 2층은 셀프로 가져다먹어야 한다.5. 푸짐한 선지와 우거지를 먹고 싶다면 2층의 셀프 시스템을 선호할 것이나 운전을 위해 국물류를 최대한 적게 먹어야 하는! 그리고 혼밥 중 자리를 비워가면서까지 국을 직접 떠야하는 수고로움을 기사님들에게 지우지 않기 위한 주인장의 배려로 추측된다.6. 기존 나의 기사식당 리뷰에서 지적했다시피 기사식당의 특징이자 모토는 <빠르고, 저렴하며, 푸짐하게>인데 이 모토에 가장 걸맞는 메뉴가 바로 돼지불백이다.7. 이 식당의 인기는 바로 다른 식당에서는 찾기 힘든 <고객 주도적>인 돼지불백 조리 방법에 있다. 다른 찌개류 메뉴가 있긴 해도 거의 대부분이 주문하는 것은 <돼지불백>이다. 가게 직원 어느 누구도 그리 먹으라 일러주지 않았건만, 돼지불백을 반찬삼아 밥을 따로 먹는 이는 없다.8. 고기가 적당히 익어갈때쯤 가위로 고기를 잘게 자르고 밥과 마늘, 고추장 두어스푼, 상추를 넣어 재빠르게 볶아내는 특별한 식사 방식이 굉장히 재미있다.  더군다나 가마솥 밥 문화에 익숙한 우리네가 불호없이 좋아하는 것이 바로 누룽지인데," 볶아내며 밥을 눌어낸 마지막 몇 수저는 만족도를 몹시 높여준다.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,왜 맛집인지 모르겠다.회사 근처 백반집이 더 맛있을것 같은데?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,☆가끔가다 기사식당의 정취를 느끼고 싶을 때 가기 딱 좋은 곳*특징1.선지국이 무한리필이다. 첫 방문 당시에 너무 맛있어서 두번 퍼먹었는데, 어제 방문했을 때는 통에 국물이 조금 남았을 때 퍼먹어서 그런지 좀 짯다. 그래도 선지도 많이 들어있고 엄청난 혜자.2.반찬 리필이 가능하다. 특히, 상추가 리필 가능한데, 좀 쓴 맛이 났다. 3.나는 갠적으로 이 집에 오면 그냥 맨밥을 먹기보다는 볶음밥을 해먹는걸 추천한다. 사실 고기맛이야 어디든 거기서 거기고 철판에 고기 익히고 바로 밥, 고추장, 상추," 마늘을 넣어서 볶아 먹으면 너무나 꿀맛!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,지져분해요 엄청,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,처음에 고기만먹을땐 엥? 밥볶으니깐 이야,," 감탄사연발했슴ㅠ ㅠ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,경성함바그 건대역점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,본다빈치뮤지엄 능동,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,커먼그라운드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,책과 커피가 공존하는 곳. 입도 마음도 즐겁다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,건대 커먼그라운드에 위치한 북까페, 북까페라기보단 서점에 가깝에 꽤 많은 도서를 보유하고 판매한다 독립출판물도 상당히 있어서 재미로 방문하기에도 괜찮겠다 그와 더불어 까페 기능도 충분해서," 좌석도 꽤 있고 분위기도 좋다 그러나 굉장히! 조용하기 때문에 책을 읽거나 작업을 하기에는 좋아도 이야기를 나누거나 하기엔 적합하지 않다 재방문 의사 있음""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,건대 주변에 이런 곳이 있다니! 건대하면 감성적이거나 예쁜곳 또는 맛집 보다는 술집들이 떠올랐는데 요즘엔 꽤나 괜찮은 곳들이 많이 생기고 있는 것 같아요 :) 커피도 맛있고 책도 구경할 수 있어서 좋았습니다 ㅎㅎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,책과 커피가 조화롭게 공존하는 멋진 공간. 한번쯤은 방문할 가치가 있지만 아쉬운 점은 책이든 커피든 인덱스만의 뭔가가 없다. 요즘 유행하는 서적들을 구색을 맞추어 가져다 놨고," 그럭저럭 먹을만한 커피를 파는데 뭔가 이프로 부족한 느낌.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,건대 몇없는 명소 중 하나 늘 친구들 놀러오면 데려간다 음료는 특별할것 없지만 분위기가 좋고 다양한 서적들을 볼수있어 좋다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,케이이스케이프,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,한아름볼링프라자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,게임천국,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,어린이대공원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,토 점심, 웨이팅 20분정도!야끼돈부리랑 도미연어덮밥 먹었는데,첫 맛과 끝 맛이 다른 것이 이 음식의 가장 아쉬운 점인듯..!그래도 사람 많은데도 불구 쾌적하고,"음식도 아기자기 맛도 괜찮았음!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,비주얼 폭발하는 야끼돈부리 먹으러 저녁 시간 오픈 전부터 줄 섰는데 제 앞에 이미 17 테이블 있는 거 실화입니까? SNS에서 생각보다 맛없었다는 혹평이 절반이길래 크게 기대 안 했는데 밥풀 하나 안 남기고 다 먹었어요. 근처에 괜찮은 맛집이 없어서인지 웨이팅 장난 없지만..다만 도미연어덮밥 주문했는데 왜 광어연어덮밥이 나온 건지 모르겠네요. 바쁜 건 알겠지만 주문 잘못 받은 건 좀 아니지 않나요? 서비스에 신경 썼으면 좋겠어요.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,오픈 30분전에 갔더니 대기 10번가량이었지만 내부에 자리가 많아서 오픈하자마자 한번에 들어갔습니다. 오픈 십분전에는 이미 대기가 넘치더라구요.가격이 괜찮고 우동 퀄리티에 감탄하여 괜찮다와 별로 고민하다 괜찮다 찍었습니다..야끼돈부리는 아부리가 나쁘지 않지만, 맛있는 아부리사케동을 생각하면 아쉬웠어요. 밥 양이 너무 많아서 남겼습니다연어광어가 같이 나오는 덮밥은 광어가 같이 나와서 신선했어요.대표메뉴 격인 야끼돈부리보다 맛있습니다!우동은 단호박튀김과 표고,"팽이버섯이 들어가는 고퀄리티였어요.찾아갈 정도는 아니고 근처에 살면 방문해 볼 정도!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,이이요사진 순서대로 야끼돈부리와 사케동!야끼돈부리는 숙성한 연어, 광어," 가리비 관자를 밥 위에서 살짝 그을린 건데 정말 비쥬얼 엄청나다.그리고 한 입 먹으면 진짜 입에서 녹는다는 말이 뭔지 보여준다... 야끼돈부리가 정말 입에서 녹는 부드러운 맛이라면 사케동은 연어가 잘 숙성되서 쫄깃한 느낌도 있었다.사실 야끼돈부리만 기대하고 가서 사케동에 더 치이고 왔다 진짜 최고.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,멀리서 찾아가서 한참을 기다렸다 먹을 정도로 엄청난 맛은 아니지만 근처에 사신다면 한 끼 식사로 손색없는 집임에 틀림 없었습니다. 가게도 깔끔하고 직원들도 바쁘지만 소홀함이 없었네요 ㅎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,은혜즉석떡볶이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,? 건대 근처에 살았다면 누구나 들어봤을 떡볶이집. 짜장떡볶이 하나로 승부보는 곳|짜장떡볶이 세트1+쫄면사리|여긴 짜장떡볶이만 파는 곳이다. 세트1번은 야끼만두랑 라면사리랑 있는 건데 나는 쫄면사리를 좋아해서 쫄면사리를 추가해 먹었다. 생각보다 짜장맛만 나지 않아서 조금 놀랐는뎅 하지만 자극적인 즉석떡볶이맛...! 이맛이 바로 추억의 맛이지 이러면서 맛나게 먹었다. 모든 즉떡집이 그러하겠지만 여기 볶음밥이 최고... 볶음밥이 정말 맛있다.(당연히 자극적인 맛...msg를 이길슈있는건 없기때뮤네) -건대 토박이 즉떡집! 매번 가야지가야지 했다가 거의 몇년만에서야 처음 와봄...ㅎㅎ 짜장떡볶이는 짜장맛만 날거같아서 안왔는데 진작 와볼걸... 추억의 msg 떡볶이를 먹고싶다면 여길 추천합니당. 온리 짜장떡볶이밖에 없음.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,내 인생떡볶이집.세종대 출신 친언니 왈 “세종대 다니는 친구가 너를 은떡에 데려오지 않았다면 그 친구는 너의 진짜 친한 친구가 아니다.”나는 세종대 출신 ㅅㅇㄱ이 진작 데려왔지. 우린 진짜구나??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,예상 가능한 맛이지만 맛있었다.가게가 오래 된 느낌이지만 전반적으로 깔끔한 분위기.짜장떡볶이가 먹고 싶은 날에 또 갈 만한 곳.다음에는 더 맵게 해서 먹어보고 싶다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,세종대?건대생에게는 그냥 '은떡'이라고 불려지는 떡볶이 맛집. 기본은 짜장 떡볶이에 라면 또는 쫄면 사리를 선택할 수 있다. 주문할 때만 사리를 추가할 수 있으니 조심해야 한다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,맛있다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,브리즈브이알카페건대점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,BAD VR 건대점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,또와또 낚시카페,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,브라이트 건대점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,바닐라노트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,롯데시네마 건대입구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,롯데시네마 홍대입구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,롯데시네마 합정,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,롯데시네마 브로드웨이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,교다이야,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,가면 항상 냉으로 자루 또는 붓카게우동 주문!처음엔 면만 가득 나오고 여기에 간장이랑 무생강 다진거 정도만 넣고 먹으니 이게 무슨 맛인가 했는데 갈수록 중독되고 생각나는 맛. 우동계의 평양냉면 같이..ㅋㅋㅋ 정말 면빨로 승부하는 느낌정식으로 시키면 같이 나오는 튀김과 유부초밥도 꽤 맛있어요~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,사랑하는 교다이야??좋아하는 사람들을 잔뜩 데려가는 곳이에요 ㅋㅋㅋ주기적으로 먹어줘야하는 맛 ㅠ냉붓가케, 온붓가케가 유명한데요냉 <<<<< 온 압도적인 승리입니당.냉붓가케도 면이 쫄깃하고 맛있긴한데....반숙을 깨서 넣어 비벼먹는 온붓가케를 이길 순 없어요 ㅠㅠㅠㅠㅠ냉붓가케 먹을때 옆에있는 튀김가루 넣어먹으라고 하셔서," 이번에 온붓가케를 먹을때에도 넣어먹어봤는데....앗.... nope.....온붓가케엔 안넣는게 나을 것 같아요ㅋㅋㅋㅋㅋㅋㅋ튀김도 맛있고특히 깻잎튀김.. 너무 취향저격....ㅠ 당근튀김도..... 넘 좋아요.......하지만 깻잎튀김... 거의 이게 재방문의사의 4할은 차지할듯여 ㅠ_ㅠ같이 나오는 유부초밥도 맛있고마지막에 디저트 겸해서 먹는 오미자차도 맛있는 곳ㅋㅋㅋㅋㅋㅋㅋㅋ 가끔 이게 제일 맛있다는 사람들도 있어요....재방문한 기념으로 씁니당 ~!~!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,맛있지만 마감 30분전에 음식을 받아서 그런지 직원분들 급하게 치워버리고 퇴근할려는 느낌을 받아서 조금 .. 일본에서 먹은 우동과 거의 비슷하게 맛있다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,[서울/합정 - 교다이야]-가케우동 7.0가마붓카케우동 8.0정식추가 4.0 (튀김,"샐러드)-유명한 곳은 웨이팅 30분은 기본인듯하다 면발이 너무 쫄깃하잖아!--#합정맛집#교다이야#미슐랭#우동#우동맛집#먹스타그램#맛스타그램#먹방#먹스타#맛집#food#foodstagram#foodporn#foodphotography""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,사실 미슐랭 빕구루망은 역시 가성비로 간다고 생각 하는데우동에 면이 탱글하고 같이 나오는 튀김도 바삭하니 맛있지만개인적인 제 입맛엔 끌리지 않았습니다가성비라기엔 가격이 싼거 같지는 않고실패는 안하겠지만 그렇다고 대박 맛집은 아닌거 같습니다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,랑빠스 81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,직접 만든 샤퀴테뤼와 프랑스식 햄과 소시지를 선보이는 프랑스 선술집. 지나가다 분위기가 힙하길래 별생각없이 들렀는데, 여기 너무 괜찮다!전반적으로 요리에 향신료 사용이 많고 짭잘한 편. 맛이 강하다고 할까. 개인적으로 섬세한 프렌치 요리를 좋아하는 편이기도 하고 요리가 엄청 맛있다는 인상은 못받았다. 대신 술 한 잔 곁들이기에는 더할 나위 없이 좋다. 특히 대표메뉴라는 육가공품들이 다했다 진짜.. 소시지 한 입먹고 오마갓 왤케 맛있어," 바로 하느님 찾게하는 맛이었다.염장해 건조시켜야 하는 일부 제품은 6개월에서 1년 정도 숙성시키며 계절에 따라 소시지와 햄 등을 다양하게 선보인다고 한다. 다른 계절에 샤퀴테리 플레이트 맛보러 재방문하고 싶다.사족1>접객이 상당히 딱딱하고 경직된 편이라 친절한 접객을 원하는 사람들에게는 추천하지 않는다. 처음엔 너무 퉁명스러워서 당황스러웠는데 몇마디 나눠보니 원래 그런 분이셨음. 약간 츤데레 캐릭터.사족2> 2018년 미쉐린 더플레이트에 등재되었다.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,존맛탱!!!!서울에서 이런 음식을 맛볼 수 있다는 것에 행복합니다. 정통 프렌치 홈메이드 스타일로 모든 메뉴 하나하나가 특별해요. 음식이 푸짐하여 한번에 많은 메뉴를 다 맛볼 수 없다는게 단점이라면 단점!!! 시즌마다 새로운 메뉴를 선보인다고 하더라고요. 이번 시즌 메뉴 다 먹어보고 다음 시즌도 기대해보려고요! 싸랑해요. 랑빠스.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,3.5/5.0점 정도?가격은 싼편은 아님.맛있는 편.다만 양은 좀 적음.맛은 있으나 양이 적다는 면에서 본인이 평소에 적게 먹는다 싶지 않으면 아주 불만족스러울 수 있음.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,굳이 표현하자면 안주가 좋은 프렌치 포차 느낌.횟집도 수산 스타일, 소주 마시기 좋은 포차 스타일, 일식 스타일이 있듯이 프렌치도 이제 다양한 스타일이 서울에 존재한다고 생각.얼마 전 문을 닫았지만 루이쌍끄가 프렌치 스타일의 주점 느낌이었다면," 연남에는 여기가 있겠다.대표적 안주(?)는 샤퀴테리.알자스 스타일이라는 파스타도 주문해 봤지만 개인적으로 크게 만족은 못느꼈다.대신 직접 만든다는 다양한 종류의 샤퀴테리는 레드 와인의 안주 삼기에 최고였음.와인은 모두 생소한 것들이었지만 만족했다.레스토랑으로 생각하고 데이트 목적으로 간다면 당황할 수 있음.서비스도 상당히 딱딱한 편임.그렇다고 막 시끄럽게 떠들면서 술 때릴 느낌도 아님.맛있는 샤퀴테리 깔아놓고 잔잔히 토크하고 싶을 때 좋은 곳.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,[??????] 3.0/ 재방문 의사 없음. 내 돈 주고 먹었으면 별로를 줬을 테지만, 얻어먹었으니 괜찮다로...평일 저녁 시간대에 예약 없이 브레이크 타임 끝나고 바로 갔더니 딱 테이블 한 자리 남아있었음. 가실 땐 예약 전화 하고 가세요!이모가 주문하셔서 메뉴랑 와인의 가격을 정확히는 모르겠지만 일단 가격에 비해 맛이 그만큼 따라오지 못 함. 그래도 랑빠스81이 시그니처 메뉴인 만큼 이 메뉴가 가장 입에 잘 맞았음. 난 아직 와인 잘 모르겠다 ,..리예트: 15,000랑빠스81: 23,000돼지 삼겹살&호박 그라탕: 23,000프리미티보 디 만두리아 D.O.C 2008: 100,"000- 2019.01.23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,마포 양지 설렁탕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,요청하면 내어주시는 파김치도 맛있고,"따뜻한 설렁탕 한그릇 기분좋게 먹고 나왔습니다.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,양지 부들부들 너무 맛있었다~~ 소금 폭탄을 투척하는 바람에 국물이 너무 짜서 국물맛은 머라고 하기 어렵고... 고기로만 육수를 내서 그런가 국물이 투명했다는 것만 기억난다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,비싸서 그렇지 여기보다 맛있는 설렁탕집 아직 못 가봄.. 나름 탕 맛집들 찾아 다니는데.. 여기가 최고였습니다. 특으로 먹었습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,파 많이 넣어서 먹었는데 맛있었음 ㅋㅋㅋ 김치도 맛있고오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,마포옥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,요청하면 내어주시는 파김치도 맛있고,"따뜻한 설렁탕 한그릇 기분좋게 먹고 나왔습니다.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,양지 부들부들 너무 맛있었다~~ 소금 폭탄을 투척하는 바람에 국물이 너무 짜서 국물맛은 머라고 하기 어렵고... 고기로만 육수를 내서 그런가 국물이 투명했다는 것만 기억난다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,비싸서 그렇지 여기보다 맛있는 설렁탕집 아직 못 가봄.. 나름 탕 맛집들 찾아 다니는데.. 여기가 최고였습니다. 특으로 먹었습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,파 많이 넣어서 먹었는데 맛있었음 ㅋㅋㅋ 김치도 맛있고오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,스바루,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,지인들에게 추천을 받아서 방문했습니다.가격이 많이 비싸다고 들었는데신촌이라는 위치를 고려하면전반적으로 가격대가 높긴 하더라구요.무난하게 자루소바 주문했습니다.100% 메밀면은 그 맛에 익숙치 않아그리 즐겨먹지 않는 편인데,"여기 면은 식감도 좋았고 부담스럽지 않아 맛있게 먹었어요.다만 쯔유는 제 입에는 짠 편이라서조금 싱거웠으면 좋았을 것 같아요.남은 쯔유를 면수에 부어 먹는 것도 괜찮았어요.별로 기대하진 않았는데 먹다보니 짭짤해서묘한 중독성이 있더라구요.면에 특화된 식당인데 익숙한 맛이 아니라제 기대에 비해서는 아쉬웠지만메밀면을 좋아하시는 분들에겐취향에 맞는 식당일 것 같네요.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,가격 비교하면서 만족감을 느끼려면 오리 소바 추천입니다!! 고기찍어먹으라고 주시는 유자소스? 그거 진짜 새롭고 독특해요! 그리고 오리소바 먹어 본 적없는 맛이에요!! 근데 맛나요!! 그리고 면이 어떤거든 찰지고 쫀쫀해서 딱좋아요! 차갑게 먹어도 좋고 따스하게 먹어도 좋은 둘 다 맛나는 면입니다!! 여름엔 냉으로 겨울엔 온으로 사계절 가고 싶은 가게네요 주인분께서도 엄청 친절하셔서 기분이 더 좋네요 두번머겅 세번머겅~~~~ 아! 다 먹고 남은 소스에 차처럼 면수 넣어서 먹는거 마음의 안식처입니다~~~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
